,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salarios
8596,persona_8596,52,F,Bogotá,3,8,2,4034
8597,persona_8597,38,F,Chía,0,6,1,1231
8598,persona_8598,35,M,Chía,3,1,2,3405
8599,persona_8599,26,F,Zipaquira,1,6,2,3480
8600,persona_8600,25,M,Zipaquira,3,0,2,1334
8601,persona_8601,68,M,Zipaquira,0,10,1,2039
8602,persona_8602,21,M,Bogotá,2,6,2,4036
8603,persona_8603,38,M,Bogotá,2,2,1,4630
8604,persona_8604,20,M,Cajica,0,5,0,4875
8605,persona_8605,24,M,Zipaquira,3,1,0,1506
8606,persona_8606,42,M,Chía,2,9,2,2114
8607,persona_8607,62,F,Chía,1,10,0,2303
8608,persona_8608,27,F,Chía,0,4,1,1309
8609,persona_8609,67,F,Bogotá,2,9,2,3703
8610,persona_8610,60,M,Chía,0,6,1,4900
8611,persona_8611,63,F,Chía,1,3,0,4512
8612,persona_8612,45,F,Cajica,0,10,2,2985
8613,persona_8613,29,F,Bogotá,3,7,1,988
8614,persona_8614,59,M,Cajica,3,6,1,3317
8615,persona_8615,67,F,Bogotá,0,6,1,2788
8616,persona_8616,23,M,Cota,2,9,0,2389
8617,persona_8617,56,F,Chía,3,1,1,1959
8618,persona_8618,22,F,Cajica,2,7,2,4016
8619,persona_8619,20,F,Zipaquira,0,1,1,4903
8620,persona_8620,30,M,Cajica,3,1,0,4821
8621,persona_8621,59,F,Zipaquira,0,3,1,2326
8622,persona_8622,62,M,Cota,3,8,0,4436
8623,persona_8623,45,F,Zipaquira,2,7,1,1866
8624,persona_8624,35,F,Chía,2,9,2,1574
8625,persona_8625,52,F,Zipaquira,3,5,2,3432
8626,persona_8626,40,F,Chía,0,5,1,1296
8627,persona_8627,66,F,Cota,1,3,2,3334
8628,persona_8628,21,M,Bogotá,3,8,2,4336
8629,persona_8629,26,M,Cota,0,9,1,2023
8630,persona_8630,27,M,Cajica,1,9,0,4479
8631,persona_8631,63,F,Bogotá,2,6,1,3001
8632,persona_8632,50,F,Cajica,1,4,0,2845
8633,persona_8633,58,F,Chía,3,7,1,4098
8634,persona_8634,70,M,Bogotá,1,4,1,1359
8635,persona_8635,32,M,Chía,3,3,0,4824
8636,persona_8636,70,F,Bogotá,3,6,2,4346
8637,persona_8637,37,F,Bogotá,2,0,0,1197
8638,persona_8638,56,F,Zipaquira,3,4,2,3736
8639,persona_8639,70,M,Cota,0,5,2,4569
8640,persona_8640,69,F,Chía,0,10,0,4811
8641,persona_8641,21,M,Bogotá,1,6,2,4663
8642,persona_8642,42,M,Zipaquira,1,10,0,3279
8643,persona_8643,32,M,Cota,0,10,1,1347
8644,persona_8644,21,M,Cajica,3,7,1,4394
8645,persona_8645,34,M,Chía,2,7,0,3384
8646,persona_8646,30,M,Bogotá,0,2,2,1118
8647,persona_8647,20,M,Cajica,2,8,1,4188
8648,persona_8648,36,F,Bogotá,2,7,2,3015
8649,persona_8649,23,M,Bogotá,3,4,2,3362
8650,persona_8650,52,F,Zipaquira,2,8,2,3116
8651,persona_8651,50,M,Bogotá,3,3,1,4813
8652,persona_8652,25,M,Bogotá,0,9,2,4651
8653,persona_8653,21,F,Zipaquira,2,9,0,4180
8654,persona_8654,58,M,Cota,2,5,1,1093
8655,persona_8655,41,M,Bogotá,2,8,2,1923
8656,persona_8656,46,F,Bogotá,0,8,2,1539
8657,persona_8657,39,F,Bogotá,0,0,0,4124
8658,persona_8658,32,F,Cota,3,3,0,3420
8659,persona_8659,28,F,Chía,3,2,0,2685
8660,persona_8660,32,M,Chía,2,5,0,1882
8661,persona_8661,68,M,Cajica,2,5,1,4345
8662,persona_8662,34,M,Bogotá,1,9,1,2962
8663,persona_8663,21,F,Cajica,2,10,1,4741
8664,persona_8664,66,M,Zipaquira,1,1,1,2468
8665,persona_8665,55,M,Chía,3,0,1,3108
8666,persona_8666,51,F,Bogotá,0,5,2,4761
8667,persona_8667,42,M,Bogotá,1,4,1,2668
8668,persona_8668,38,F,Bogotá,2,4,2,1940
8669,persona_8669,44,F,Cota,3,10,0,1954
8670,persona_8670,20,F,Zipaquira,2,1,2,3339
8671,persona_8671,47,M,Zipaquira,3,3,2,4652
8672,persona_8672,47,F,Bogotá,0,10,0,4890
8673,persona_8673,63,F,Bogotá,1,2,2,3729
8674,persona_8674,58,F,Cota,1,3,1,2401
8675,persona_8675,41,F,Bogotá,1,7,1,3043
8676,persona_8676,36,F,Cota,3,0,1,4549
8677,persona_8677,45,F,Zipaquira,3,0,0,4263
8678,persona_8678,67,M,Cajica,2,2,2,3347
8679,persona_8679,52,M,Cajica,2,6,2,2957
8680,persona_8680,41,F,Chía,2,1,0,3866
8681,persona_8681,51,M,Chía,1,5,2,1916
8682,persona_8682,22,F,Cajica,3,9,1,3238
8683,persona_8683,27,F,Chía,0,10,2,1802
8684,persona_8684,24,M,Zipaquira,1,8,0,2108
8685,persona_8685,42,M,Cajica,0,3,2,2727
8686,persona_8686,58,F,Bogotá,0,8,0,3665
8687,persona_8687,20,F,Zipaquira,3,4,0,4694
8688,persona_8688,28,F,Bogotá,0,4,0,3126
8689,persona_8689,46,F,Bogotá,0,2,2,3508
8690,persona_8690,46,M,Cajica,3,6,1,1466
8691,persona_8691,44,F,Zipaquira,1,4,0,2142
8692,persona_8692,60,M,Cota,1,6,0,1474
8693,persona_8693,21,M,Bogotá,3,10,1,1931
8694,persona_8694,50,M,Cajica,1,1,1,4684
8695,persona_8695,63,M,Cota,0,5,0,4450
8696,persona_8696,36,F,Cajica,2,8,0,4269
8697,persona_8697,66,M,Zipaquira,3,2,2,4378
8698,persona_8698,41,M,Cota,2,10,0,2146
8699,persona_8699,29,F,Chía,3,3,1,2396
8700,persona_8700,62,M,Zipaquira,3,9,0,4745
8701,persona_8701,56,M,Bogotá,0,6,1,2989
8702,persona_8702,42,F,Bogotá,1,0,1,1065
8703,persona_8703,36,F,Zipaquira,0,9,2,4934
8704,persona_8704,28,F,Cota,1,3,1,988
8705,persona_8705,21,F,Zipaquira,3,5,0,2921
8706,persona_8706,65,F,Chía,3,8,0,4255
8707,persona_8707,41,F,Cota,2,1,2,2138
8708,persona_8708,66,F,Cota,3,0,0,4549
8709,persona_8709,66,M,Chía,0,5,0,3771
8710,persona_8710,30,M,Zipaquira,2,9,1,4764
8711,persona_8711,25,M,Bogotá,1,0,1,3592
8712,persona_8712,55,F,Chía,3,3,0,3895
8713,persona_8713,30,M,Cota,2,1,2,1590
8714,persona_8714,38,M,Zipaquira,1,5,0,1515
8715,persona_8715,58,F,Cajica,2,3,1,3750
8716,persona_8716,37,F,Bogotá,2,9,1,1385
8717,persona_8717,66,F,Cajica,0,0,2,4532
8718,persona_8718,48,F,Cota,2,2,1,2577
8719,persona_8719,54,M,Bogotá,2,6,0,2091
8720,persona_8720,25,M,Zipaquira,1,10,0,3382
8721,persona_8721,33,M,Cota,1,9,2,1983
8722,persona_8722,48,F,Cota,0,10,1,4025
8723,persona_8723,41,F,Chía,3,5,0,4113
8724,persona_8724,65,M,Bogotá,1,7,0,1642
8725,persona_8725,26,M,Bogotá,1,7,2,4550
8726,persona_8726,26,F,Cajica,0,9,1,4978
8727,persona_8727,24,M,Cajica,0,6,2,1970
8728,persona_8728,55,F,Chía,2,7,1,1997
8729,persona_8729,39,F,Cajica,2,6,2,2133
8730,persona_8730,37,F,Bogotá,2,2,0,3708
8731,persona_8731,28,F,Chía,0,4,1,2198
8732,persona_8732,68,F,Cajica,0,7,2,1449
8733,persona_8733,48,M,Chía,2,7,2,4088
8734,persona_8734,36,F,Chía,2,10,0,4697
8735,persona_8735,63,M,Cajica,0,8,1,2700
8736,persona_8736,51,M,Cota,2,0,0,2325
8737,persona_8737,52,M,Chía,2,4,1,1916
8738,persona_8738,37,F,Cota,1,10,1,1053
8739,persona_8739,36,M,Cota,2,2,0,1489
8740,persona_8740,45,F,Bogotá,1,9,0,2808
8741,persona_8741,36,M,Zipaquira,3,3,0,4153
8742,persona_8742,37,F,Cota,0,6,0,2332
8743,persona_8743,22,F,Zipaquira,3,1,2,2104
8744,persona_8744,40,M,Cajica,2,1,2,4295
8745,persona_8745,51,F,Cota,0,2,1,4316
8746,persona_8746,29,F,Zipaquira,0,8,0,3684
8747,persona_8747,39,F,Zipaquira,0,6,0,4765
8748,persona_8748,33,M,Zipaquira,0,0,1,1964
8749,persona_8749,43,M,Bogotá,1,7,0,1981
8750,persona_8750,40,M,Bogotá,3,6,0,2830
8751,persona_8751,57,M,Bogotá,1,0,0,4002
8752,persona_8752,26,M,Zipaquira,2,1,2,2209
8753,persona_8753,30,M,Zipaquira,1,9,1,1571
8754,persona_8754,35,F,Cajica,3,9,0,2734
8755,persona_8755,32,F,Cajica,2,3,0,2272
8756,persona_8756,27,F,Cajica,2,5,0,2340
8757,persona_8757,36,F,Bogotá,1,6,2,1895
8758,persona_8758,50,F,Cajica,0,6,1,2571
8759,persona_8759,43,M,Cota,0,1,2,4537
8760,persona_8760,52,M,Cota,2,2,1,4696
8761,persona_8761,67,M,Zipaquira,3,0,1,3028
8762,persona_8762,35,M,Chía,2,3,1,3469
8763,persona_8763,56,M,Zipaquira,3,6,2,4715
8764,persona_8764,47,M,Cajica,3,3,0,3396
8765,persona_8765,69,F,Chía,3,9,2,3680
8766,persona_8766,52,M,Zipaquira,1,4,2,4782
8767,persona_8767,58,F,Cajica,1,5,2,3292
8768,persona_8768,45,F,Zipaquira,1,5,2,1142
8769,persona_8769,48,F,Chía,1,10,2,1755
8770,persona_8770,51,F,Cajica,3,6,2,3170
8771,persona_8771,52,M,Cajica,0,10,0,3508
8772,persona_8772,26,F,Cota,0,8,1,2431
8773,persona_8773,54,M,Chía,0,2,1,4403
8774,persona_8774,57,F,Cota,2,4,1,3168
8775,persona_8775,34,M,Chía,0,3,1,4523
8776,persona_8776,32,F,Zipaquira,1,5,1,1183
8777,persona_8777,33,M,Cota,2,2,2,1958
8778,persona_8778,67,F,Cota,3,0,0,1793
8779,persona_8779,50,M,Chía,1,5,1,2364
8780,persona_8780,34,F,Bogotá,0,6,1,4696
8781,persona_8781,67,M,Chía,1,6,1,1039
8782,persona_8782,56,M,Cajica,2,1,2,4563
8783,persona_8783,56,M,Cajica,2,9,1,1071
8784,persona_8784,64,F,Zipaquira,1,5,1,1602
8785,persona_8785,63,F,Bogotá,3,0,0,1856
8786,persona_8786,69,F,Bogotá,0,5,0,4885
8787,persona_8787,32,M,Cota,3,9,1,1017
8788,persona_8788,64,M,Chía,2,8,1,3260
8789,persona_8789,59,F,Chía,0,10,1,2552
8790,persona_8790,50,M,Zipaquira,1,4,0,2698
8791,persona_8791,57,M,Bogotá,1,8,2,2795
8792,persona_8792,39,F,Zipaquira,3,7,0,1461
8793,persona_8793,46,F,Cota,2,10,0,3078
8794,persona_8794,68,M,Chía,2,10,1,1952
8795,persona_8795,55,F,Bogotá,0,3,2,3191
8796,persona_8796,42,M,Cota,0,1,0,4080
8797,persona_8797,60,M,Zipaquira,0,8,2,3675
8798,persona_8798,57,F,Cajica,0,6,2,4371
8799,persona_8799,67,F,Zipaquira,2,0,2,2171
8800,persona_8800,61,M,Cajica,1,0,1,1690
8801,persona_8801,68,M,Chía,0,7,1,2795
8802,persona_8802,58,M,Zipaquira,0,6,0,2309
8803,persona_8803,52,F,Cajica,0,7,0,4845
8804,persona_8804,41,M,Cota,1,10,1,3936
8805,persona_8805,40,F,Cajica,3,0,0,1272
8806,persona_8806,27,M,Cajica,1,4,2,3698
8807,persona_8807,36,M,Zipaquira,1,6,0,1228
8808,persona_8808,63,M,Chía,2,5,2,2083
8809,persona_8809,22,F,Chía,0,1,0,4458
8810,persona_8810,43,M,Chía,2,8,0,3169
8811,persona_8811,70,M,Cajica,2,7,2,3292
8812,persona_8812,44,F,Chía,2,10,0,3315
8813,persona_8813,27,F,Cota,1,1,0,1999
8814,persona_8814,62,F,Cota,0,1,2,4851
8815,persona_8815,54,F,Cota,0,6,1,2890
8816,persona_8816,33,M,Zipaquira,1,5,0,1144
8817,persona_8817,32,M,Chía,3,10,0,2868
8818,persona_8818,52,F,Cajica,0,4,1,2034
8819,persona_8819,69,M,Cota,0,3,1,4752
8820,persona_8820,66,F,Bogotá,2,8,2,1374
8821,persona_8821,51,F,Cota,2,6,1,4003
8822,persona_8822,69,F,Chía,0,7,0,3147
8823,persona_8823,65,M,Zipaquira,1,9,2,2531
8824,persona_8824,58,F,Bogotá,2,6,2,3120
8825,persona_8825,44,M,Chía,1,0,2,2618
8826,persona_8826,50,F,Cajica,2,8,2,3623
8827,persona_8827,62,M,Cajica,0,5,2,3628
8828,persona_8828,60,F,Cajica,0,7,2,1698
8829,persona_8829,51,M,Cota,0,3,0,2643
8830,persona_8830,25,M,Cajica,0,6,2,2860
8831,persona_8831,52,M,Chía,2,1,1,4227
8832,persona_8832,22,F,Chía,0,7,2,2631
8833,persona_8833,50,F,Chía,0,9,2,4448
8834,persona_8834,52,F,Chía,3,10,2,2487
8835,persona_8835,68,F,Chía,0,0,2,4923
8836,persona_8836,29,M,Zipaquira,0,4,1,3563
8837,persona_8837,50,F,Zipaquira,1,0,1,3453
8838,persona_8838,49,F,Cajica,0,10,2,2093
8839,persona_8839,57,M,Zipaquira,3,1,1,4878
8840,persona_8840,57,M,Chía,1,0,2,1161
8841,persona_8841,48,F,Cajica,3,3,1,923
8842,persona_8842,49,M,Cota,0,10,2,4016
8843,persona_8843,52,F,Cota,0,0,2,986
8844,persona_8844,67,F,Cota,2,6,2,4010
8845,persona_8845,28,F,Cota,3,4,2,1932
8846,persona_8846,46,F,Bogotá,2,8,2,2709
8847,persona_8847,45,F,Bogotá,3,9,1,3623
8848,persona_8848,64,F,Chía,1,10,0,2310
8849,persona_8849,59,F,Bogotá,1,4,0,3849
8850,persona_8850,49,F,Cota,0,5,1,2738
8851,persona_8851,60,F,Chía,1,2,1,1917
8852,persona_8852,53,M,Bogotá,0,1,0,2672
8853,persona_8853,46,M,Cajica,2,10,1,2473
8854,persona_8854,40,F,Bogotá,3,2,0,2382
8855,persona_8855,32,F,Bogotá,0,7,0,3586
8856,persona_8856,38,M,Bogotá,0,3,2,3606
8857,persona_8857,64,F,Bogotá,0,0,2,4279
8858,persona_8858,42,F,Chía,0,1,0,1514
8859,persona_8859,52,F,Zipaquira,3,2,1,4060
8860,persona_8860,31,M,Bogotá,2,9,0,4113
8861,persona_8861,24,F,Cajica,1,2,0,3321
8862,persona_8862,35,M,Bogotá,1,5,2,2108
8863,persona_8863,33,F,Chía,1,2,1,4093
8864,persona_8864,23,M,Chía,3,3,2,2823
8865,persona_8865,52,F,Bogotá,1,8,2,3422
8866,persona_8866,51,F,Cajica,2,3,2,2732
8867,persona_8867,56,M,Chía,1,7,0,4398
8868,persona_8868,23,M,Bogotá,3,4,1,3620
8869,persona_8869,52,F,Chía,0,7,0,1210
8870,persona_8870,45,F,Cajica,0,7,1,4611
8871,persona_8871,59,F,Chía,1,8,1,4115
8872,persona_8872,36,F,Cajica,1,3,2,2762
8873,persona_8873,63,F,Bogotá,2,0,2,1044
8874,persona_8874,54,F,Bogotá,2,4,2,1346
8875,persona_8875,51,M,Cajica,3,6,2,2275
8876,persona_8876,64,M,Chía,0,9,1,3833
8877,persona_8877,23,F,Bogotá,1,6,0,914
8878,persona_8878,45,M,Cajica,2,2,0,2180
8879,persona_8879,24,F,Cajica,1,9,0,3439
8880,persona_8880,52,F,Cota,1,8,0,2513
8881,persona_8881,53,F,Zipaquira,0,8,0,2572
8882,persona_8882,37,M,Cota,1,0,0,3163
8883,persona_8883,66,M,Cota,1,2,1,3354
8884,persona_8884,28,F,Chía,3,2,1,3664
8885,persona_8885,38,F,Cota,3,4,1,3825
8886,persona_8886,50,F,Cota,3,8,0,4793
8887,persona_8887,70,F,Cajica,2,0,0,4903
8888,persona_8888,37,F,Zipaquira,0,1,1,1777
8889,persona_8889,20,F,Cota,2,3,1,1928
8890,persona_8890,29,F,Bogotá,2,8,1,4564
8891,persona_8891,53,F,Zipaquira,3,5,2,3930
8892,persona_8892,44,M,Cota,2,3,1,1165
8893,persona_8893,59,F,Cota,2,0,1,1989
8894,persona_8894,22,F,Zipaquira,0,1,2,3318
8895,persona_8895,27,M,Chía,2,5,1,2830
8896,persona_8896,42,M,Zipaquira,3,1,2,3909
8897,persona_8897,42,M,Zipaquira,3,5,2,1296
8898,persona_8898,27,F,Chía,1,8,2,3409
8899,persona_8899,36,F,Zipaquira,3,4,2,3295
8900,persona_8900,45,F,Bogotá,3,4,1,3060
8901,persona_8901,37,F,Cajica,2,3,2,3267
8902,persona_8902,32,M,Cota,2,6,1,1531
8903,persona_8903,60,F,Zipaquira,0,7,1,1770
8904,persona_8904,67,M,Cota,1,3,1,1940
8905,persona_8905,56,F,Cota,0,5,1,2370
8906,persona_8906,26,F,Zipaquira,1,6,2,1291
8907,persona_8907,50,F,Cajica,3,0,0,1504
8908,persona_8908,41,F,Zipaquira,3,8,1,3164
8909,persona_8909,21,M,Cajica,0,1,0,4106
8910,persona_8910,50,M,Bogotá,3,7,2,3606
8911,persona_8911,23,M,Bogotá,1,0,1,2049
8912,persona_8912,60,M,Cota,1,4,1,1663
8913,persona_8913,36,M,Cajica,3,1,0,1373
8914,persona_8914,27,F,Zipaquira,1,9,2,1687
8915,persona_8915,58,M,Cajica,2,6,0,2226
8916,persona_8916,36,F,Cota,3,0,0,4760
8917,persona_8917,25,M,Zipaquira,3,5,2,2764
8918,persona_8918,32,F,Bogotá,0,3,1,2327
8919,persona_8919,41,F,Chía,0,4,1,3716
8920,persona_8920,61,M,Cajica,0,2,2,1421
8921,persona_8921,52,M,Bogotá,1,9,0,2025
8922,persona_8922,54,F,Bogotá,2,0,2,1055
8923,persona_8923,31,M,Bogotá,2,6,0,1527
8924,persona_8924,39,M,Cajica,1,1,1,2521
8925,persona_8925,35,M,Bogotá,3,5,1,2312
8926,persona_8926,40,M,Zipaquira,3,10,0,3754
8927,persona_8927,60,F,Cajica,0,4,0,1440
8928,persona_8928,69,F,Chía,1,1,0,3519
8929,persona_8929,58,M,Chía,1,10,1,1772
8930,persona_8930,47,M,Chía,1,4,0,4095
8931,persona_8931,47,M,Chía,2,4,2,1102
8932,persona_8932,27,M,Chía,3,0,1,4448
8933,persona_8933,22,F,Chía,2,4,1,2860
8934,persona_8934,29,F,Chía,3,7,2,4663
8935,persona_8935,27,M,Cajica,1,8,2,4628
8936,persona_8936,31,M,Bogotá,1,4,0,4862
8937,persona_8937,38,F,Bogotá,1,0,0,1433
8938,persona_8938,68,M,Cota,1,6,0,3127
8939,persona_8939,45,F,Cota,3,8,0,1360
8940,persona_8940,33,M,Zipaquira,3,7,0,2404
8941,persona_8941,47,M,Cota,1,3,0,3918
8942,persona_8942,63,F,Bogotá,3,9,0,2216
8943,persona_8943,57,F,Zipaquira,0,1,2,3721
8944,persona_8944,59,F,Zipaquira,3,9,0,1698
8945,persona_8945,54,F,Cajica,0,3,0,1094
8946,persona_8946,25,M,Chía,1,3,0,2889
8947,persona_8947,24,F,Bogotá,0,0,2,1942
8948,persona_8948,25,M,Cota,2,9,1,2057
8949,persona_8949,55,F,Zipaquira,1,7,1,4244
8950,persona_8950,66,M,Zipaquira,2,1,0,2473
8951,persona_8951,27,M,Cota,2,8,1,1813
8952,persona_8952,30,M,Cajica,1,9,0,1529
8953,persona_8953,34,F,Bogotá,3,2,2,1090
8954,persona_8954,55,F,Cota,1,4,2,1046
8955,persona_8955,22,M,Cajica,3,4,2,2370
8956,persona_8956,27,M,Chía,1,5,1,3433
8957,persona_8957,53,F,Cajica,2,0,1,2735
8958,persona_8958,20,M,Bogotá,1,8,0,3017
8959,persona_8959,62,M,Chía,3,4,1,2816
8960,persona_8960,32,M,Zipaquira,3,4,1,3723
8961,persona_8961,28,M,Zipaquira,3,8,1,4420
8962,persona_8962,22,F,Zipaquira,1,1,1,4251
8963,persona_8963,64,M,Cota,3,2,2,4268
8964,persona_8964,60,F,Zipaquira,1,2,0,2682
8965,persona_8965,70,F,Bogotá,3,6,0,3663
8966,persona_8966,32,M,Bogotá,1,3,2,3471
8967,persona_8967,50,M,Cota,2,10,2,4642
8968,persona_8968,47,M,Bogotá,1,6,2,921
8969,persona_8969,69,M,Bogotá,2,3,2,2860
8970,persona_8970,37,F,Chía,3,7,1,3882
8971,persona_8971,28,F,Zipaquira,1,6,2,1013
8972,persona_8972,56,F,Chía,2,3,1,3403
8973,persona_8973,56,F,Zipaquira,1,3,1,2653
8974,persona_8974,35,F,Cota,0,10,2,1756
8975,persona_8975,64,M,Cota,3,0,1,2003
8976,persona_8976,47,F,Chía,3,0,2,2467
8977,persona_8977,51,F,Chía,1,6,1,2215
8978,persona_8978,53,F,Cota,3,2,2,2960
8979,persona_8979,38,M,Zipaquira,0,9,1,2377
8980,persona_8980,70,F,Cajica,0,8,0,944
8981,persona_8981,43,M,Cota,1,3,1,1922
8982,persona_8982,35,M,Cota,2,8,0,4801
8983,persona_8983,69,M,Zipaquira,2,4,2,2282
8984,persona_8984,62,F,Bogotá,2,8,2,2694
8985,persona_8985,61,F,Cota,1,9,0,945
8986,persona_8986,41,M,Bogotá,1,3,0,4761
8987,persona_8987,35,M,Zipaquira,0,2,1,2870
8988,persona_8988,52,M,Zipaquira,1,5,0,1859
8989,persona_8989,57,M,Cota,0,1,2,2267
8990,persona_8990,32,F,Bogotá,2,0,1,4275
8991,persona_8991,34,F,Bogotá,2,8,2,3916
8992,persona_8992,31,M,Chía,1,0,2,4834
8993,persona_8993,28,M,Zipaquira,0,8,1,4541
8994,persona_8994,26,F,Cota,2,6,0,1553
8995,persona_8995,20,F,Bogotá,1,1,2,4869
8996,persona_8996,49,M,Cota,3,6,1,2941
8997,persona_8997,67,M,Bogotá,1,3,1,2012
8998,persona_8998,56,F,Cota,3,5,2,3752
8999,persona_8999,61,M,Cota,0,5,2,2411
9000,persona_9000,57,M,Cota,1,10,0,3774
9001,persona_9001,46,F,Cajica,2,10,2,1753
9002,persona_9002,21,F,Bogotá,2,5,0,4952
9003,persona_9003,53,F,Cota,1,5,1,2628
9004,persona_9004,54,M,Zipaquira,2,1,0,1574
9005,persona_9005,69,F,Zipaquira,3,6,2,3336
9006,persona_9006,41,F,Cajica,1,3,1,2705
9007,persona_9007,67,F,Zipaquira,1,7,0,4020
9008,persona_9008,25,F,Bogotá,1,5,1,4652
9009,persona_9009,22,M,Bogotá,1,8,0,3078
9010,persona_9010,68,F,Cota,1,6,0,1009
9011,persona_9011,63,M,Zipaquira,1,9,2,4115
9012,persona_9012,23,F,Chía,1,0,0,3131
9013,persona_9013,34,M,Cota,1,8,2,3594
9014,persona_9014,42,M,Cajica,0,4,1,2027
9015,persona_9015,48,M,Cajica,0,7,1,4666
9016,persona_9016,42,F,Zipaquira,0,3,2,2677
9017,persona_9017,27,F,Cajica,1,4,2,4217
9018,persona_9018,61,M,Chía,3,9,0,1816
9019,persona_9019,40,M,Cajica,3,7,1,4407
9020,persona_9020,30,M,Cajica,2,10,2,3064
9021,persona_9021,46,M,Bogotá,3,1,2,3682
9022,persona_9022,51,M,Bogotá,0,5,0,4889
9023,persona_9023,59,F,Chía,2,8,2,2506
9024,persona_9024,55,M,Zipaquira,1,4,1,3174
9025,persona_9025,47,F,Bogotá,2,5,2,3567
9026,persona_9026,21,M,Cota,2,1,0,3706
9027,persona_9027,32,F,Zipaquira,0,3,1,2019
9028,persona_9028,59,M,Cajica,0,2,0,3536
9029,persona_9029,43,M,Cajica,3,7,2,1808
9030,persona_9030,59,M,Cota,2,0,0,2920
9031,persona_9031,47,M,Bogotá,1,2,1,4797
9032,persona_9032,24,M,Cajica,3,10,1,2098
9033,persona_9033,36,M,Cota,0,7,1,4971
9034,persona_9034,20,F,Cota,0,4,0,2691
9035,persona_9035,28,F,Chía,3,0,0,1482
9036,persona_9036,44,M,Bogotá,2,8,1,2407
9037,persona_9037,44,F,Cota,2,6,2,4052
9038,persona_9038,58,M,Cajica,2,8,0,1618
9039,persona_9039,35,F,Cota,3,6,0,2105
9040,persona_9040,55,F,Cota,0,2,2,912
9041,persona_9041,67,F,Cota,0,1,1,2622
9042,persona_9042,33,F,Chía,2,7,0,4433
9043,persona_9043,27,F,Bogotá,3,10,1,4688
9044,persona_9044,45,M,Cota,2,9,0,2295
9045,persona_9045,27,F,Cajica,1,5,0,4769
9046,persona_9046,28,F,Cajica,3,3,2,1942
9047,persona_9047,44,M,Cajica,0,4,2,4661
9048,persona_9048,42,M,Zipaquira,0,7,0,1759
9049,persona_9049,41,F,Cajica,1,4,2,4612
9050,persona_9050,32,F,Cota,3,7,1,1154
9051,persona_9051,52,F,Chía,3,8,1,4604
9052,persona_9052,54,M,Cajica,2,1,2,1392
9053,persona_9053,41,F,Bogotá,0,8,2,3448
9054,persona_9054,57,M,Cota,0,9,1,1045
9055,persona_9055,35,F,Bogotá,3,0,0,1966
9056,persona_9056,63,M,Cota,0,0,0,4826
9057,persona_9057,60,M,Zipaquira,2,5,2,4518
9058,persona_9058,58,M,Bogotá,0,1,1,2494
9059,persona_9059,43,M,Cajica,3,1,0,3451
9060,persona_9060,53,M,Cajica,3,5,1,1417
9061,persona_9061,46,M,Zipaquira,0,8,1,1315
9062,persona_9062,28,M,Zipaquira,1,0,2,2996
9063,persona_9063,20,F,Bogotá,3,2,0,1793
9064,persona_9064,33,F,Bogotá,0,2,2,2453
9065,persona_9065,57,F,Cota,0,10,2,1015
9066,persona_9066,40,F,Cajica,3,1,2,2975
9067,persona_9067,36,M,Zipaquira,1,1,1,4254
9068,persona_9068,38,M,Cota,2,9,1,4583
9069,persona_9069,34,M,Chía,1,7,0,2215
9070,persona_9070,69,M,Cajica,3,8,0,1933
9071,persona_9071,61,M,Cota,0,2,2,1193
9072,persona_9072,30,M,Cajica,0,4,2,2434
9073,persona_9073,51,M,Chía,3,3,2,1621
9074,persona_9074,22,M,Bogotá,3,4,1,2043
9075,persona_9075,30,F,Chía,1,7,0,4587
9076,persona_9076,58,F,Zipaquira,3,8,2,4129
9077,persona_9077,65,F,Cota,1,7,2,4495
9078,persona_9078,50,M,Zipaquira,0,8,0,4450
9079,persona_9079,59,M,Cajica,2,4,0,1270
9080,persona_9080,52,M,Cota,1,6,1,4251
9081,persona_9081,20,F,Zipaquira,1,10,1,3856
9082,persona_9082,31,F,Cota,2,1,0,1569
9083,persona_9083,63,M,Cajica,1,7,0,2585
9084,persona_9084,22,M,Zipaquira,2,9,0,1288
9085,persona_9085,58,M,Cota,0,10,1,4188
9086,persona_9086,60,F,Bogotá,3,5,1,3941
9087,persona_9087,36,F,Zipaquira,3,1,0,1608
9088,persona_9088,30,M,Chía,0,2,2,4289
9089,persona_9089,38,F,Bogotá,2,7,1,4955
9090,persona_9090,46,M,Chía,3,3,0,2224
9091,persona_9091,57,M,Bogotá,2,6,2,1042
9092,persona_9092,46,M,Zipaquira,3,5,0,4960
9093,persona_9093,31,M,Chía,0,6,1,2115
9094,persona_9094,30,F,Zipaquira,0,5,1,2301
9095,persona_9095,41,F,Chía,2,9,0,2262
9096,persona_9096,63,F,Bogotá,2,8,0,4280
9097,persona_9097,68,M,Chía,1,0,2,2587
9098,persona_9098,23,F,Bogotá,3,2,1,2790
9099,persona_9099,56,M,Zipaquira,2,7,2,4977
9100,persona_9100,53,F,Cota,3,6,1,4805
9101,persona_9101,27,F,Bogotá,1,5,0,4486
9102,persona_9102,29,M,Cajica,3,7,1,4278
9103,persona_9103,39,F,Zipaquira,0,2,2,2376
9104,persona_9104,43,M,Cajica,3,10,0,3875
9105,persona_9105,65,F,Bogotá,3,3,0,3379
9106,persona_9106,25,M,Cota,3,6,1,3887
9107,persona_9107,69,F,Zipaquira,0,10,2,952
9108,persona_9108,44,M,Cota,1,10,1,4836
