,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salarios
7985,persona_7985,42,M,Bogotá,0,3,1,2761
7986,persona_7986,33,M,Zipaquira,1,2,2,2542
7987,persona_7987,66,M,Cajica,2,7,0,1031
7988,persona_7988,52,M,Zipaquira,3,6,2,3983
7989,persona_7989,63,M,Cajica,2,8,1,1152
7990,persona_7990,48,F,Zipaquira,3,3,0,4543
7991,persona_7991,47,M,Zipaquira,2,4,0,3605
7992,persona_7992,43,F,Zipaquira,2,8,2,1218
7993,persona_7993,55,F,Cota,2,2,1,4114
7994,persona_7994,49,M,Chía,2,7,0,1224
7995,persona_7995,55,M,Cajica,1,4,1,2361
7996,persona_7996,49,F,Cajica,0,0,2,4171
7997,persona_7997,44,M,Cota,2,2,1,3585
7998,persona_7998,52,M,Chía,0,2,0,4385
7999,persona_7999,25,F,Cajica,3,9,0,1611
8000,persona_8000,47,M,Chía,3,4,2,2800
8001,persona_8001,55,F,Bogotá,3,0,0,4500
8002,persona_8002,26,F,Bogotá,1,1,0,1291
8003,persona_8003,60,M,Zipaquira,2,2,1,2157
8004,persona_8004,41,F,Cota,2,6,0,2664
8005,persona_8005,52,M,Chía,2,4,0,2785
8006,persona_8006,36,M,Chía,0,0,1,3690
8007,persona_8007,21,F,Chía,0,10,1,3643
8008,persona_8008,56,M,Bogotá,3,10,1,1712
8009,persona_8009,31,F,Chía,1,9,0,1291
8010,persona_8010,66,M,Zipaquira,2,5,0,2713
8011,persona_8011,47,M,Zipaquira,0,9,2,1937
8012,persona_8012,28,F,Cajica,2,10,2,2894
8013,persona_8013,21,M,Zipaquira,0,5,1,3369
8014,persona_8014,21,M,Bogotá,0,5,0,4881
8015,persona_8015,25,M,Cajica,1,6,0,2959
8016,persona_8016,23,M,Zipaquira,1,1,0,4189
8017,persona_8017,50,F,Zipaquira,1,8,2,1787
8018,persona_8018,63,F,Bogotá,1,5,2,4099
8019,persona_8019,48,F,Cajica,1,8,2,3264
8020,persona_8020,48,M,Chía,1,10,2,4817
8021,persona_8021,51,M,Bogotá,2,10,1,3410
8022,persona_8022,39,M,Cota,1,8,1,4393
8023,persona_8023,64,M,Cajica,3,0,1,1133
8024,persona_8024,66,F,Zipaquira,3,8,0,3972
8025,persona_8025,32,M,Bogotá,1,5,2,3400
8026,persona_8026,37,M,Cota,3,10,2,957
8027,persona_8027,21,M,Chía,0,7,2,3600
8028,persona_8028,33,F,Cajica,3,1,1,1484
8029,persona_8029,40,M,Chía,2,9,1,2614
8030,persona_8030,48,M,Bogotá,2,1,2,2498
8031,persona_8031,23,M,Cota,0,4,2,2508
8032,persona_8032,23,F,Chía,2,7,2,4983
8033,persona_8033,66,F,Cota,2,10,2,4918
8034,persona_8034,20,F,Zipaquira,2,5,2,2108
8035,persona_8035,49,M,Chía,0,2,0,4867
8036,persona_8036,47,F,Cota,3,0,0,1387
8037,persona_8037,66,M,Cota,3,9,2,3626
8038,persona_8038,25,M,Cajica,3,5,0,1399
8039,persona_8039,37,F,Chía,2,7,1,2543
8040,persona_8040,42,F,Zipaquira,2,2,0,3443
8041,persona_8041,54,M,Chía,3,1,1,1745
8042,persona_8042,21,F,Bogotá,0,8,1,2813
8043,persona_8043,53,F,Cajica,2,4,0,3217
8044,persona_8044,32,F,Chía,3,2,2,2162
8045,persona_8045,57,M,Zipaquira,2,3,0,4609
8046,persona_8046,27,M,Cota,3,0,0,3062
8047,persona_8047,26,M,Cota,1,8,0,3224
8048,persona_8048,50,M,Zipaquira,1,1,0,3738
8049,persona_8049,40,F,Cota,1,4,2,1576
8050,persona_8050,36,M,Cajica,2,9,1,1490
8051,persona_8051,35,M,Zipaquira,0,9,1,3460
8052,persona_8052,31,F,Zipaquira,1,0,0,3573
8053,persona_8053,53,M,Zipaquira,2,3,2,4899
8054,persona_8054,33,F,Chía,3,7,1,2669
8055,persona_8055,43,M,Cajica,2,6,1,2126
8056,persona_8056,24,F,Chía,1,7,0,4353
8057,persona_8057,59,M,Cota,3,5,0,2019
8058,persona_8058,30,M,Cajica,2,1,0,4407
8059,persona_8059,65,F,Cajica,2,3,0,2724
8060,persona_8060,68,M,Bogotá,3,1,1,4205
8061,persona_8061,41,F,Chía,0,3,1,4759
8062,persona_8062,36,F,Bogotá,3,6,2,3229
8063,persona_8063,36,F,Zipaquira,0,3,1,4534
8064,persona_8064,40,F,Zipaquira,1,10,0,1833
8065,persona_8065,60,F,Zipaquira,3,9,2,3075
8066,persona_8066,32,M,Zipaquira,3,9,1,4628
8067,persona_8067,46,F,Zipaquira,0,6,0,4991
8068,persona_8068,65,M,Chía,1,6,0,4025
8069,persona_8069,20,F,Zipaquira,0,6,0,2591
8070,persona_8070,62,F,Zipaquira,2,0,0,2775
8071,persona_8071,46,F,Zipaquira,2,7,0,971
8072,persona_8072,40,F,Chía,2,10,1,2945
8073,persona_8073,50,F,Cajica,0,3,1,1650
8074,persona_8074,57,M,Chía,1,3,0,4455
8075,persona_8075,43,M,Zipaquira,1,10,2,4701
8076,persona_8076,52,M,Chía,0,9,0,4090
8077,persona_8077,26,F,Chía,1,5,0,1418
8078,persona_8078,58,F,Chía,2,8,2,2460
8079,persona_8079,65,F,Cota,2,0,0,2632
8080,persona_8080,51,M,Cota,3,8,2,4017
8081,persona_8081,47,M,Cota,2,8,0,1509
8082,persona_8082,37,M,Cajica,2,3,0,2067
8083,persona_8083,45,M,Cota,1,7,1,3259
8084,persona_8084,65,M,Bogotá,1,2,2,3222
8085,persona_8085,39,F,Cajica,2,5,2,2547
8086,persona_8086,69,M,Cajica,3,6,0,1536
8087,persona_8087,34,M,Chía,3,1,2,938
8088,persona_8088,66,F,Bogotá,2,8,2,3024
8089,persona_8089,70,F,Bogotá,2,3,0,3833
8090,persona_8090,41,F,Cota,0,0,2,4390
8091,persona_8091,30,F,Bogotá,1,7,0,2592
8092,persona_8092,27,F,Zipaquira,3,3,0,4301
8093,persona_8093,52,F,Chía,3,0,2,3135
8094,persona_8094,47,F,Zipaquira,3,8,0,1828
8095,persona_8095,34,F,Cota,1,6,2,4170
8096,persona_8096,49,M,Zipaquira,0,8,1,1698
8097,persona_8097,63,F,Zipaquira,2,1,0,3543
8098,persona_8098,69,M,Zipaquira,1,4,0,4414
8099,persona_8099,43,F,Chía,2,10,1,2211
8100,persona_8100,68,F,Zipaquira,1,8,1,4563
8101,persona_8101,36,F,Cota,0,4,0,1777
8102,persona_8102,38,F,Chía,2,6,2,1535
8103,persona_8103,69,M,Bogotá,1,2,2,1256
8104,persona_8104,33,M,Cajica,0,6,0,2457
8105,persona_8105,21,M,Bogotá,1,4,2,3230
8106,persona_8106,45,M,Bogotá,3,1,2,1784
8107,persona_8107,59,F,Cajica,2,3,2,2726
8108,persona_8108,27,M,Chía,1,1,2,2633
8109,persona_8109,35,F,Cota,2,0,0,1032
8110,persona_8110,52,M,Zipaquira,0,10,1,1813
8111,persona_8111,60,M,Cajica,2,3,2,1086
8112,persona_8112,38,M,Cota,1,7,1,4137
8113,persona_8113,26,F,Cota,0,5,2,4669
8114,persona_8114,69,F,Chía,1,3,2,4987
8115,persona_8115,38,M,Chía,0,0,0,2954
8116,persona_8116,37,F,Chía,0,2,1,2384
8117,persona_8117,40,F,Chía,3,0,1,4901
8118,persona_8118,46,F,Zipaquira,1,3,2,3843
8119,persona_8119,55,M,Cota,2,2,0,4815
8120,persona_8120,65,M,Cota,0,8,2,2137
8121,persona_8121,69,F,Cajica,1,0,1,4166
8122,persona_8122,32,F,Bogotá,3,1,1,1109
8123,persona_8123,23,F,Bogotá,3,8,2,1549
8124,persona_8124,24,M,Bogotá,0,3,1,2734
8125,persona_8125,31,F,Zipaquira,1,1,0,3442
8126,persona_8126,57,F,Bogotá,3,0,0,1554
8127,persona_8127,57,M,Cajica,3,0,2,3788
8128,persona_8128,28,M,Zipaquira,1,5,2,2070
8129,persona_8129,26,F,Zipaquira,1,5,2,1114
8130,persona_8130,24,F,Zipaquira,2,9,2,4589
8131,persona_8131,20,M,Bogotá,0,9,2,4748
8132,persona_8132,25,F,Cota,2,6,1,2484
8133,persona_8133,61,M,Cota,1,4,0,2671
8134,persona_8134,64,M,Cota,0,5,0,4011
8135,persona_8135,21,M,Bogotá,1,1,2,3145
8136,persona_8136,23,M,Chía,3,2,1,2566
8137,persona_8137,37,F,Cota,1,2,0,3760
8138,persona_8138,62,F,Bogotá,2,10,2,2594
8139,persona_8139,44,F,Bogotá,1,10,2,1205
8140,persona_8140,29,M,Cajica,3,3,2,2915
8141,persona_8141,60,M,Zipaquira,0,2,2,2772
8142,persona_8142,62,M,Bogotá,2,6,0,4574
8143,persona_8143,26,M,Cajica,3,7,1,1868
8144,persona_8144,23,M,Cajica,3,4,2,1768
8145,persona_8145,62,M,Zipaquira,3,0,0,3237
8146,persona_8146,61,F,Bogotá,1,0,1,4989
8147,persona_8147,61,M,Zipaquira,0,9,0,3416
8148,persona_8148,63,F,Cota,2,1,0,2538
8149,persona_8149,70,M,Bogotá,2,7,0,4453
8150,persona_8150,34,M,Bogotá,1,10,0,1234
8151,persona_8151,58,M,Cajica,0,5,0,3985
8152,persona_8152,53,M,Zipaquira,3,7,2,4184
8153,persona_8153,30,F,Chía,0,3,2,3222
8154,persona_8154,48,F,Chía,3,3,2,4864
8155,persona_8155,43,M,Zipaquira,3,5,0,4374
8156,persona_8156,25,F,Chía,1,9,2,4733
8157,persona_8157,31,M,Chía,0,10,1,2219
8158,persona_8158,47,M,Bogotá,2,4,0,3184
8159,persona_8159,31,F,Chía,0,4,1,4830
8160,persona_8160,62,M,Cota,3,7,0,4254
8161,persona_8161,49,M,Chía,2,10,1,1069
8162,persona_8162,22,M,Cota,0,8,2,4206
8163,persona_8163,30,M,Chía,2,10,2,1578
8164,persona_8164,69,F,Cota,0,1,2,3357
8165,persona_8165,33,F,Bogotá,2,3,1,4571
8166,persona_8166,44,M,Cajica,1,5,0,2895
8167,persona_8167,59,M,Chía,3,7,1,2999
8168,persona_8168,67,M,Cajica,0,9,0,1345
8169,persona_8169,37,F,Zipaquira,0,4,2,3168
8170,persona_8170,21,F,Bogotá,0,1,2,1889
8171,persona_8171,45,M,Cajica,0,0,0,1042
8172,persona_8172,70,M,Cajica,3,2,2,2155
8173,persona_8173,53,F,Bogotá,2,8,0,4320
8174,persona_8174,46,F,Bogotá,2,6,0,4225
8175,persona_8175,49,F,Cajica,3,6,2,4778
8176,persona_8176,44,F,Cajica,1,5,1,2280
8177,persona_8177,58,M,Chía,3,0,0,3814
8178,persona_8178,63,F,Cajica,1,4,2,2418
8179,persona_8179,37,F,Bogotá,1,7,2,4867
8180,persona_8180,67,F,Cota,0,0,1,3314
8181,persona_8181,41,M,Chía,0,8,2,4826
8182,persona_8182,45,M,Cajica,1,4,1,2455
8183,persona_8183,70,F,Zipaquira,0,7,0,4198
8184,persona_8184,59,M,Cota,1,8,1,4927
8185,persona_8185,69,M,Cajica,3,4,1,3855
8186,persona_8186,44,F,Cota,1,8,0,2187
8187,persona_8187,65,F,Chía,1,8,0,3759
8188,persona_8188,25,F,Chía,0,4,1,1770
8189,persona_8189,64,M,Chía,3,10,1,1818
8190,persona_8190,26,M,Chía,2,8,1,2510
8191,persona_8191,57,M,Bogotá,2,3,1,4389
8192,persona_8192,54,F,Cota,1,4,0,3374
8193,persona_8193,66,F,Chía,2,5,1,3695
8194,persona_8194,63,M,Chía,3,2,1,4801
8195,persona_8195,31,F,Chía,1,2,2,2412
8196,persona_8196,39,M,Cota,3,1,0,3030
8197,persona_8197,47,M,Bogotá,2,0,0,4319
8198,persona_8198,52,F,Cota,2,8,0,4089
8199,persona_8199,40,M,Bogotá,1,0,2,3251
8200,persona_8200,32,M,Chía,2,9,2,2766
8201,persona_8201,36,F,Cajica,2,8,0,2683
8202,persona_8202,37,M,Bogotá,0,4,1,4740
8203,persona_8203,70,F,Cota,0,8,1,1631
8204,persona_8204,54,F,Cota,2,3,0,3750
8205,persona_8205,57,M,Cota,1,5,1,2743
8206,persona_8206,63,M,Chía,3,7,0,3286
8207,persona_8207,43,M,Cota,0,2,1,1410
8208,persona_8208,38,F,Bogotá,2,1,1,2402
8209,persona_8209,50,M,Chía,0,3,1,3934
8210,persona_8210,61,F,Cajica,2,10,0,2714
8211,persona_8211,33,M,Cajica,0,7,2,4478
8212,persona_8212,49,F,Cota,1,10,0,1117
8213,persona_8213,68,F,Bogotá,1,0,2,4146
8214,persona_8214,53,M,Cajica,1,2,2,1696
8215,persona_8215,37,F,Chía,1,3,0,1621
8216,persona_8216,48,M,Cota,0,4,0,2328
8217,persona_8217,40,F,Bogotá,0,3,0,3348
8218,persona_8218,57,M,Cota,2,4,1,1128
8219,persona_8219,63,M,Chía,3,1,2,2307
8220,persona_8220,58,M,Cota,2,7,2,2972
8221,persona_8221,68,F,Chía,3,10,1,3299
8222,persona_8222,43,F,Chía,1,3,1,1709
8223,persona_8223,29,M,Zipaquira,2,6,1,3109
8224,persona_8224,57,M,Cajica,1,2,2,4360
8225,persona_8225,61,F,Cota,1,8,0,3192
8226,persona_8226,63,M,Chía,0,10,1,3101
8227,persona_8227,68,F,Chía,0,6,0,1730
8228,persona_8228,43,M,Cota,3,0,0,4352
8229,persona_8229,64,F,Bogotá,1,6,2,2303
8230,persona_8230,42,M,Cota,1,0,2,1679
8231,persona_8231,50,M,Cota,1,5,2,3896
8232,persona_8232,63,M,Cota,3,10,1,4766
8233,persona_8233,24,F,Bogotá,3,3,0,2510
8234,persona_8234,60,M,Cajica,0,0,0,1356
8235,persona_8235,58,F,Cota,3,8,2,4028
8236,persona_8236,63,M,Bogotá,1,9,1,4496
8237,persona_8237,48,F,Bogotá,3,9,0,2984
8238,persona_8238,37,F,Bogotá,2,3,0,2313
8239,persona_8239,35,F,Cota,3,8,1,2772
8240,persona_8240,55,F,Bogotá,1,3,2,3267
8241,persona_8241,56,M,Bogotá,2,9,2,2992
8242,persona_8242,39,F,Bogotá,3,0,0,2822
8243,persona_8243,35,F,Chía,2,1,1,3233
8244,persona_8244,41,M,Bogotá,2,0,0,3004
8245,persona_8245,59,M,Bogotá,3,1,2,2406
8246,persona_8246,36,M,Bogotá,2,0,2,4012
8247,persona_8247,26,M,Cota,2,6,0,2084
8248,persona_8248,49,F,Cota,0,1,1,1521
8249,persona_8249,63,F,Zipaquira,2,6,0,2513
8250,persona_8250,29,F,Chía,3,9,1,3701
8251,persona_8251,67,M,Zipaquira,0,3,0,1069
8252,persona_8252,54,M,Cota,3,3,0,3597
8253,persona_8253,38,F,Bogotá,2,9,1,3590
8254,persona_8254,20,F,Cota,0,5,2,1662
8255,persona_8255,41,M,Cota,1,6,2,4108
8256,persona_8256,31,F,Cota,0,7,0,3948
8257,persona_8257,46,M,Cota,3,3,2,1614
8258,persona_8258,34,F,Cajica,2,1,2,2201
8259,persona_8259,36,F,Bogotá,3,1,2,1231
8260,persona_8260,46,F,Cajica,1,2,0,2237
8261,persona_8261,29,M,Cota,0,6,2,965
8262,persona_8262,43,F,Bogotá,3,4,1,4690
8263,persona_8263,21,F,Bogotá,0,9,2,3454
8264,persona_8264,31,M,Cota,1,3,0,924
8265,persona_8265,37,M,Chía,2,9,1,4389
8266,persona_8266,62,F,Bogotá,2,10,2,3972
8267,persona_8267,42,M,Cota,1,10,1,4268
8268,persona_8268,25,F,Cajica,3,5,0,4490
8269,persona_8269,59,F,Zipaquira,0,1,2,3213
8270,persona_8270,43,M,Cajica,0,10,2,4106
8271,persona_8271,38,M,Bogotá,0,0,0,3277
8272,persona_8272,27,M,Zipaquira,1,6,1,3483
8273,persona_8273,33,M,Zipaquira,2,1,1,1010
8274,persona_8274,45,F,Bogotá,3,4,2,3014
8275,persona_8275,63,F,Cajica,0,4,1,2200
8276,persona_8276,64,F,Cajica,0,2,2,3689
8277,persona_8277,61,M,Zipaquira,1,4,1,2210
8278,persona_8278,28,F,Cota,1,2,2,4093
8279,persona_8279,47,F,Cota,2,4,1,4577
8280,persona_8280,55,M,Cota,2,0,1,2878
8281,persona_8281,70,M,Cajica,2,1,1,1697
8282,persona_8282,38,M,Cota,2,7,2,4670
8283,persona_8283,63,M,Zipaquira,3,9,2,4652
8284,persona_8284,53,F,Zipaquira,2,8,0,4665
8285,persona_8285,57,F,Cajica,2,9,0,1470
8286,persona_8286,60,M,Bogotá,3,2,2,4762
8287,persona_8287,63,F,Chía,3,1,1,4927
8288,persona_8288,52,M,Cota,1,9,0,1556
8289,persona_8289,34,M,Bogotá,2,10,2,4791
8290,persona_8290,54,M,Cota,1,1,1,1874
8291,persona_8291,25,M,Zipaquira,3,3,0,3500
8292,persona_8292,65,F,Bogotá,3,4,0,4329
8293,persona_8293,32,F,Bogotá,2,1,1,3257
8294,persona_8294,35,F,Zipaquira,1,5,1,4978
8295,persona_8295,52,F,Bogotá,3,9,0,1525
8296,persona_8296,43,M,Zipaquira,0,10,0,2244
8297,persona_8297,48,M,Bogotá,3,3,0,2986
8298,persona_8298,65,F,Bogotá,0,2,0,4464
8299,persona_8299,51,F,Zipaquira,3,7,2,1589
8300,persona_8300,62,F,Zipaquira,2,1,2,3426
8301,persona_8301,58,M,Cota,1,7,1,1635
8302,persona_8302,66,F,Chía,3,2,0,972
8303,persona_8303,52,F,Bogotá,1,5,2,2429
8304,persona_8304,26,F,Chía,3,5,0,3766
8305,persona_8305,31,M,Chía,2,2,2,4881
8306,persona_8306,66,M,Cota,1,7,0,4085
8307,persona_8307,55,M,Zipaquira,1,9,1,2440
8308,persona_8308,50,M,Cajica,1,7,1,3648
8309,persona_8309,21,F,Bogotá,0,2,0,4920
8310,persona_8310,60,F,Bogotá,3,9,1,3747
8311,persona_8311,55,M,Chía,2,0,0,2689
8312,persona_8312,53,F,Chía,2,2,1,1617
8313,persona_8313,26,M,Chía,3,4,2,3933
8314,persona_8314,22,F,Chía,2,1,2,4615
8315,persona_8315,50,F,Bogotá,0,4,1,4761
8316,persona_8316,29,F,Cajica,1,10,1,1435
8317,persona_8317,53,M,Zipaquira,0,3,1,2372
8318,persona_8318,28,M,Bogotá,0,5,1,2073
8319,persona_8319,52,F,Cajica,2,7,2,4252
8320,persona_8320,33,F,Cajica,2,4,0,2129
8321,persona_8321,44,M,Bogotá,3,8,0,940
8322,persona_8322,51,M,Bogotá,0,9,1,1802
8323,persona_8323,33,M,Cajica,0,3,2,2845
8324,persona_8324,26,M,Bogotá,1,10,1,4243
8325,persona_8325,21,F,Cota,0,2,1,3562
8326,persona_8326,68,F,Cota,1,3,0,2299
8327,persona_8327,37,M,Cajica,2,0,1,4979
8328,persona_8328,60,F,Chía,0,4,1,2084
8329,persona_8329,69,F,Cota,0,2,0,4554
8330,persona_8330,43,F,Chía,2,3,1,3900
8331,persona_8331,65,M,Chía,2,0,1,2228
8332,persona_8332,23,F,Bogotá,1,3,2,1150
8333,persona_8333,32,F,Bogotá,0,9,1,1824
8334,persona_8334,42,M,Zipaquira,3,5,2,2588
8335,persona_8335,21,F,Bogotá,2,0,2,4024
8336,persona_8336,54,M,Cota,1,6,0,4147
8337,persona_8337,20,F,Bogotá,2,8,0,3679
8338,persona_8338,24,M,Bogotá,2,0,2,4784
8339,persona_8339,66,M,Zipaquira,0,3,1,3248
8340,persona_8340,70,M,Chía,3,8,1,4590
8341,persona_8341,49,M,Chía,1,0,0,3070
8342,persona_8342,51,F,Cajica,2,2,0,1882
8343,persona_8343,24,M,Cajica,1,4,1,3955
8344,persona_8344,40,F,Cajica,3,3,0,1362
8345,persona_8345,66,F,Zipaquira,0,0,2,1141
8346,persona_8346,67,F,Cajica,3,9,2,1982
8347,persona_8347,50,F,Bogotá,0,10,2,3085
8348,persona_8348,66,M,Bogotá,0,6,2,1243
8349,persona_8349,59,M,Chía,1,6,0,1988
8350,persona_8350,41,F,Chía,1,1,0,2269
8351,persona_8351,58,F,Cajica,0,7,1,1029
8352,persona_8352,69,M,Cajica,0,10,2,3786
8353,persona_8353,51,M,Cajica,1,7,1,2783
8354,persona_8354,43,F,Cota,3,8,2,1080
8355,persona_8355,39,M,Cajica,3,2,1,3989
8356,persona_8356,51,M,Bogotá,2,1,2,4700
8357,persona_8357,36,M,Chía,3,6,0,3257
8358,persona_8358,40,F,Bogotá,2,5,1,2030
8359,persona_8359,47,F,Bogotá,0,4,2,1604
8360,persona_8360,35,M,Cota,1,5,0,4560
8361,persona_8361,56,M,Chía,2,0,2,3162
8362,persona_8362,39,F,Cajica,1,6,0,1965
8363,persona_8363,43,M,Zipaquira,1,3,1,3798
8364,persona_8364,51,M,Cajica,3,9,1,1997
8365,persona_8365,69,F,Zipaquira,0,7,0,4919
8366,persona_8366,55,F,Zipaquira,0,2,0,1400
8367,persona_8367,39,F,Bogotá,3,9,0,2442
8368,persona_8368,25,F,Chía,1,9,2,1920
8369,persona_8369,28,M,Zipaquira,2,1,2,3406
8370,persona_8370,26,M,Bogotá,2,9,0,2066
8371,persona_8371,34,F,Cota,2,1,1,3640
8372,persona_8372,32,M,Cota,0,0,2,1414
8373,persona_8373,26,M,Zipaquira,1,0,0,2902
8374,persona_8374,32,M,Chía,2,6,2,3244
8375,persona_8375,51,F,Bogotá,2,9,2,2349
8376,persona_8376,52,F,Bogotá,2,2,1,4562
8377,persona_8377,60,M,Cajica,0,3,0,4704
8378,persona_8378,48,M,Cajica,0,4,2,2822
8379,persona_8379,59,M,Chía,2,8,1,3087
8380,persona_8380,30,F,Zipaquira,0,6,2,2547
8381,persona_8381,67,F,Chía,2,4,2,4971
8382,persona_8382,23,F,Chía,1,0,2,3379
8383,persona_8383,58,F,Cota,3,4,1,3433
8384,persona_8384,61,F,Zipaquira,2,6,1,3783
8385,persona_8385,45,M,Cota,0,0,0,4394
8386,persona_8386,36,F,Cajica,1,5,2,1531
8387,persona_8387,24,F,Chía,0,8,0,2625
8388,persona_8388,30,M,Zipaquira,1,10,1,3038
8389,persona_8389,39,M,Bogotá,2,4,0,4215
8390,persona_8390,23,F,Cota,2,1,1,2901
8391,persona_8391,53,M,Chía,1,10,2,4934
8392,persona_8392,69,F,Cota,3,6,0,2102
8393,persona_8393,25,F,Cajica,1,8,1,3319
8394,persona_8394,70,F,Zipaquira,1,1,2,2796
8395,persona_8395,30,M,Cajica,0,4,0,1040
8396,persona_8396,36,M,Cota,0,4,2,3342
8397,persona_8397,39,M,Zipaquira,1,5,0,2229
8398,persona_8398,59,M,Cota,0,3,1,4745
8399,persona_8399,43,M,Cota,1,2,2,1964
8400,persona_8400,31,F,Zipaquira,1,3,1,3816
8401,persona_8401,58,F,Bogotá,3,2,1,4746
8402,persona_8402,45,F,Cota,1,4,1,2587
8403,persona_8403,44,M,Chía,1,6,2,3471
8404,persona_8404,53,M,Bogotá,0,9,2,1123
8405,persona_8405,62,F,Chía,1,1,2,4763
8406,persona_8406,42,F,Bogotá,0,8,0,4875
8407,persona_8407,25,F,Bogotá,1,3,2,1281
8408,persona_8408,24,F,Zipaquira,2,8,0,3516
8409,persona_8409,25,F,Cota,2,8,1,1225
8410,persona_8410,35,M,Cajica,3,10,0,1366
8411,persona_8411,24,F,Bogotá,2,1,0,3604
8412,persona_8412,23,M,Cota,1,6,0,3288
8413,persona_8413,59,F,Cajica,1,5,2,4837
8414,persona_8414,42,M,Bogotá,0,0,0,1796
8415,persona_8415,33,F,Cota,2,4,2,3696
8416,persona_8416,21,F,Cota,2,1,1,2273
8417,persona_8417,34,M,Chía,1,4,1,3429
8418,persona_8418,27,F,Cajica,1,9,0,2200
8419,persona_8419,23,M,Cajica,1,10,2,1886
8420,persona_8420,56,M,Bogotá,1,1,1,1703
8421,persona_8421,28,M,Cajica,2,6,0,957
8422,persona_8422,36,M,Zipaquira,2,6,0,3959
8423,persona_8423,32,M,Cajica,2,3,0,3037
8424,persona_8424,59,M,Chía,1,8,2,4796
8425,persona_8425,29,F,Bogotá,1,9,2,2505
8426,persona_8426,68,F,Cajica,0,6,0,4069
8427,persona_8427,24,M,Zipaquira,3,0,1,3917
8428,persona_8428,26,F,Cota,3,8,2,1858
8429,persona_8429,52,M,Cota,1,9,0,4869
8430,persona_8430,53,M,Bogotá,3,1,0,2941
8431,persona_8431,22,F,Cajica,1,4,2,3538
8432,persona_8432,22,F,Cota,1,9,1,1321
8433,persona_8433,33,M,Bogotá,2,1,0,3060
8434,persona_8434,21,M,Cajica,2,7,0,3885
8435,persona_8435,52,F,Cajica,0,2,0,3166
8436,persona_8436,20,M,Zipaquira,3,2,1,2261
8437,persona_8437,23,M,Cota,0,5,2,4320
8438,persona_8438,55,M,Bogotá,0,9,1,4540
8439,persona_8439,60,M,Bogotá,1,8,1,2872
8440,persona_8440,26,F,Bogotá,3,3,2,1134
8441,persona_8441,33,M,Zipaquira,2,5,1,3531
8442,persona_8442,66,M,Cota,1,0,0,4342
8443,persona_8443,60,F,Cajica,0,10,2,2959
8444,persona_8444,60,M,Cajica,2,10,2,1606
8445,persona_8445,21,M,Bogotá,0,3,0,1895
8446,persona_8446,38,F,Bogotá,0,10,1,4135
8447,persona_8447,36,M,Chía,2,1,0,4131
8448,persona_8448,63,F,Chía,3,9,0,2977
8449,persona_8449,25,M,Cota,0,8,2,4698
8450,persona_8450,61,F,Zipaquira,3,2,2,3236
8451,persona_8451,47,M,Chía,2,1,1,2463
8452,persona_8452,64,F,Zipaquira,2,6,1,2325
8453,persona_8453,47,M,Chía,3,4,2,1966
8454,persona_8454,37,F,Cota,2,1,1,3911
8455,persona_8455,45,M,Cota,2,8,0,1992
8456,persona_8456,31,M,Bogotá,1,3,2,3760
8457,persona_8457,68,M,Bogotá,0,9,2,4851
8458,persona_8458,26,M,Cota,2,0,2,4157
8459,persona_8459,32,F,Bogotá,2,10,0,2641
8460,persona_8460,57,M,Bogotá,1,7,1,1282
8461,persona_8461,33,M,Cota,2,7,0,2339
8462,persona_8462,53,M,Bogotá,0,0,1,4378
8463,persona_8463,65,M,Zipaquira,0,8,0,3562
8464,persona_8464,29,M,Cota,0,5,1,3707
8465,persona_8465,63,F,Bogotá,0,0,1,3006
8466,persona_8466,54,M,Chía,2,9,0,3281
8467,persona_8467,46,M,Zipaquira,1,7,0,4443
8468,persona_8468,66,F,Bogotá,0,7,0,2690
8469,persona_8469,55,M,Cota,1,10,0,2741
8470,persona_8470,57,F,Chía,2,5,2,2885
8471,persona_8471,30,F,Bogotá,2,3,2,1521
8472,persona_8472,45,F,Bogotá,0,0,0,1508
8473,persona_8473,26,M,Zipaquira,0,5,0,4143
8474,persona_8474,61,M,Zipaquira,2,8,2,2243
8475,persona_8475,30,F,Cajica,1,5,1,1286
8476,persona_8476,60,F,Cota,0,6,0,2093
8477,persona_8477,67,M,Zipaquira,1,6,2,1921
8478,persona_8478,69,M,Chía,1,3,1,3354
8479,persona_8479,22,F,Zipaquira,3,2,0,1379
8480,persona_8480,35,F,Cota,1,5,1,4499
8481,persona_8481,59,M,Chía,0,8,0,4979
8482,persona_8482,64,F,Zipaquira,3,9,1,1498
8483,persona_8483,42,F,Cota,0,3,2,3650
8484,persona_8484,64,M,Cota,3,3,1,1175
8485,persona_8485,27,F,Cota,0,1,0,953
8486,persona_8486,69,M,Cajica,1,1,1,4682
8487,persona_8487,43,F,Cota,1,1,1,3124
8488,persona_8488,50,F,Bogotá,0,6,2,1806
8489,persona_8489,51,M,Cota,2,7,0,1650
8490,persona_8490,44,M,Chía,3,3,1,2794
8491,persona_8491,33,M,Zipaquira,3,2,1,1671
8492,persona_8492,50,F,Cota,1,4,1,1290
8493,persona_8493,43,F,Cota,0,8,0,4332
8494,persona_8494,58,F,Zipaquira,0,10,1,3864
8495,persona_8495,42,M,Bogotá,3,2,0,3379
8496,persona_8496,20,F,Zipaquira,3,1,1,3614
8497,persona_8497,57,M,Zipaquira,2,5,1,4663
